no,lat,lon
282,-8.7434921265,115.21231842040001
283,-8.7434988022,115.21231842040001
284,-8.7434902191,115.21231842040001
285,-8.743481636,115.2123031616
286,-8.743478775,115.2123031616
287,-8.7433328629,115.2123336792
288,-8.7433328629,115.2123336792
289,-8.7434720993,115.21226501459999
290,-8.7434768677,115.2123031616
291,-8.743481636,115.21229553219999
292,-8.7434883118,115.2122802734
293,-8.7434921265,115.21229553219999
294,-8.7434749603,115.21229553219999
295,-8.764166832,115.6974945068
296,-8.498666763300001,115.76000213620001
297,-8.2569999695,115.8231735229
298,-8.219833374,115.8386688232
299,-8.1905002594,115.85083007809999
300,-8.175333023099999,115.8570022583
301,-8.018166542100001,115.9233322144
302,-8.0078334808,115.9276657104
303,-8.005833625800001,115.9286651611
304,-8.005000114400001,115.9290008545
305,-7.8916668892,115.97917175290002
306,-7.7638335228,116.04000091549999
307,-7.5856666565,116.12232971190001
308,-7.5015001297,116.1581573486
309,-6.006999969500001,116.8158416748
310,-6.334000110599999,116.6823348999
311,-6.4788331985,116.6254959106
312,-6.6651668549,116.547996521
313,-6.7583332062,116.50016021729999
314,-7.3061666489,116.2428283691
315,-7.684333324400001,116.0813369751
316,-8.9206666946,115.6288299561
317,-9.0433330536,115.2685089111
318,-8.9933328629,115.2803344727
319,-8.8205003738,115.297492981
320,-8.7536668777,115.248664856
321,-8.7484998703,115.21166992190001
322,-8.7484998703,115.2118377686
323,-8.7484998703,115.21166992190001
324,-8.7484998703,115.21166992190001
325,-8.7484998703,115.21166992190001
326,-8.7484998703,115.2118377686
327,-8.7483329773,115.2118377686
328,-8.7484998703,115.2118377686
329,-8.7484998703,115.2118377686
330,-8.7484998703,115.2118377686
331,-8.7484998703,115.2118377686
332,-8.7484998703,115.2118377686
333,-8.7484998703,115.2118377686
334,-8.7484998703,115.21166992190001
335,-8.7484998703,115.2118377686
336,-8.7484998703,115.2118377686
337,-8.7923336029,115.2838363647
338,-8.8629999161,115.29949188229999
339,-8.8633337021,115.29984283450001
340,-9.6396665573,114.33882904049999
341,-9.7776670456,114.04549407959999
342,-10.3516664505,112.952003479
343,-10.3553333282,112.9474945068
344,-10.355999946599999,112.9466629028
345,-10.407333374,112.8848266602
346,-10.4273328781,112.860824585
347,-10.5943336487,112.6323318481
348,-10.6121664047,112.60816192629999
349,-10.7806663513,112.362159729
350,-10.781999588,112.3601608276
351,-10.8013334274,112.3318405151
352,-10.943833351099999,112.13433074950001
353,-10.981833457899999,110.4438323975
354,-10.857500076300001,110.72100067139999
355,-10.771333694500001,110.922164917
356,-10.7703332901,110.9246673584
357,-10.7559995651,110.95899963379999
358,-10.7511663437,110.9704971313
359,-10.750833511400002,110.9713363647
360,-10.750166893,110.9729995728
361,-10.749666214000001,110.9738311768
362,-10.748999595599999,110.9755020142
363,-10.7486667633,110.9765014648
364,-10.748000145,110.97816467290001
365,-10.7471666336,110.9798355103
366,-10.7465000153,110.9814987183
367,-10.742166519200001,110.99183654790001
368,-10.7405004501,110.9960021973
369,-10.7386665344,111.0003356934
370,-10.7363328934,111.0055007935
371,-10.666166305499999,111.1756668091
372,-10.6584997177,111.1926651001
373,-10.655166626,111.2001647949
374,-10.654166221599999,111.20266723629999
375,-10.6536664963,111.20400238040001
376,-10.6448335648,111.2231674194
377,-10.6446666718,111.2236633301
378,-10.6386671066,111.23616790770001
379,-10.6323337555,111.2496643066
380,-10.6315002441,111.251335144
381,-10.630833625800001,111.2529983521
382,-10.6303329468,111.2539978027
383,-10.622166633600001,111.27116394040002
384,-10.5555000305,111.42016601559999
385,-10.0795001984,112.3808288574
386,-10.0773334503,112.3856658936
387,-9.8916664124,112.8929977417
388,-9.889333725,112.9003295898
389,-9.838999748200001,113.06666564940001
390,-9.8385000229,113.0683364868
391,-9.837833404500001,113.06999969479999
392,-9.831500053400001,113.0886688232
393,-9.8228330612,113.1138381958
394,-9.821000099199999,113.1190032959
395,-9.755000114400001,113.297996521
396,-9.754333496100001,113.30033111569999
397,-9.7534999847,113.3025054932
398,-9.7531661987,113.3031768799
399,-9.7523336411,113.30500030520001
400,-9.7508335114,113.30917358399999
401,-9.750166893,113.31099700930001
402,-9.749833107,113.31183624270001
403,-9.7461662292,113.3211746216
404,-9.745666503899999,113.32266998290001
405,-9.739000320399999,113.3393325806
406,-9.7386665344,113.3399963379
407,-9.738166809099999,113.3414916992
408,-9.7281665802,113.3651733398
409,-9.7023334503,113.43299865719999
410,-9.6706666946,113.5271759033
411,-9.6686668396,113.5336685181
412,-9.6674995422,113.5371704102
413,-9.666166305499999,113.5418395996
414,-9.664333343500001,113.547996521
415,-9.6628332138,113.5531768799
416,-9.6619997025,113.55583953860001
417,-9.661333084099999,113.5576629639
418,-9.6608333588,113.5594940186
419,-9.6599998474,113.5623321533
420,-9.6593332291,113.56433105469999
421,-9.654666900599999,113.5796661377
422,-9.6536664963,113.5823364258
423,-9.6528329849,113.5853347778
424,-9.6473331451,113.60299682620001
425,-9.6470003128,113.6039962769
426,-9.6464996338,113.6053314209
427,-9.646333694500001,113.6058425903
428,-9.646333694500001,113.6063308716
429,-9.6455001831,113.6086654663
430,-9.5753335953,113.8693313599
431,-9.5748329163,113.87133026120001
432,-9.5705003738,113.8894958496
433,-9.5243330002,114.04133605959998
434,-9.4043331146,114.3701629639
435,-9.2561664581,114.7474899292
436,-9.2453336716,114.7679977417
437,-9.2453336716,114.7679977417
438,-9.244166374199999,114.77033233639999
439,-9.2436666489,114.7713317871
440,-9.2426662445,114.7728271484
441,-9.241499900800001,114.775177002
442,-9.2405004501,114.7770004272
443,-9.2398328781,114.77816009520001
444,-9.2379999161,114.7818374634
445,-9.2376670837,114.7821578979
446,-9.236166954,114.784828186
447,-9.2349996567,114.7868270874
448,-9.2241668701,114.8066635132
449,-9.2220001221,114.81099700930001
450,-9.2118330002,114.8301620483
451,-9.2108335495,114.8318405151
452,-9.0726671219,115.0923309326
453,-8.7430000305,115.21250915530001
454,-8.7430000305,115.21250915530001
455,-8.7430000305,115.21250915530001
456,-8.7430000305,115.21250915530001
457,-8.7430000305,115.21250915530001
458,-8.7430000305,115.21250915530001
459,-8.7430000305,115.21250915530001
460,-8.7430000305,115.21250915530001
461,-8.7430000305,115.21250915530001
462,-8.7430000305,115.21250915530001
463,-8.7430000305,115.21250915530001
464,-8.7430000305,115.21250915530001
465,-8.7430000305,115.21250915530001
466,-8.7430000305,115.21250915530001
467,-8.7430000305,115.21250915530001
468,-8.7430000305,115.21250915530001
469,-8.7430000305,115.21250915530001
470,-8.7430000305,115.21250915530001
471,-8.7430000305,115.21250915530001
472,-8.7430000305,115.21250915530001
473,-8.7430000305,115.21250915530001
474,-8.7430000305,115.21250915530001
475,-8.7430000305,115.21250915530001
476,-8.7430000305,115.21250915530001
477,-8.7430000305,115.21250915530001
478,-8.7430000305,115.21250915530001
479,-8.7430000305,115.21250915530001
480,-8.7430000305,115.21250915530001
481,-8.7430000305,115.21250915530001
482,-8.7430000305,115.21250915530001
483,-8.7430000305,115.21250915530001
484,-8.7430000305,115.21250915530001
485,-8.7430000305,115.21250915530001
486,-8.7430000305,115.21250915530001
487,-8.7430000305,115.21250915530001
488,-8.7430000305,115.21250915530001
489,-8.7430000305,115.21250915530001
490,-8.7430000305,115.21250915530001
491,-8.7430000305,115.21250915530001
492,-8.7430000305,115.21250915530001
493,-8.7430000305,115.21250915530001
494,-8.7430000305,115.21250915530001
495,-8.7430000305,115.21250915530001
496,-8.7430000305,115.21250915530001
497,-8.7430000305,115.21250915530001
498,-8.7430000305,115.21250915530001
499,-8.7430000305,115.21250915530001
500,-8.7430000305,115.21250915530001
501,-8.7430000305,115.21250915530001
502,-8.7430000305,115.21250915530001
503,-8.7430000305,115.21250915530001
504,-8.7430000305,115.21250915530001
505,-8.7430000305,115.21250915530001
506,-8.7430000305,115.21250915530001
507,-8.7430000305,115.21250915530001
508,-8.7430000305,115.21250915530001
509,-8.7430000305,115.21250915530001
510,-8.7430000305,115.21250915530001
511,-8.7430000305,115.21250915530001
512,-8.7430000305,115.21250915530001
513,-8.7430000305,115.21250915530001
514,-8.7430000305,115.21250915530001
515,-8.7430000305,115.21250915530001
516,-8.7430000305,115.21250915530001
517,-8.7430000305,115.21250915530001
518,-8.7903337479,115.3769989014
519,-8.8336668015,115.5223312378
520,-7.5923333168,116.11633300780001
521,-7.382999897,116.2094955444
522,-7.342833519,116.2274932861
523,-7.2891664505,116.25149536129999
524,-7.1671667099,116.3054962158
525,-7.1501665115,116.31300354
526,-7.1350002289,116.3196640015
527,-7.132500171699999,116.3209991455
528,-7.1298332214,116.3219985962
529,-6.890999794,116.4283370972
530,-6.8895001411,116.4290008545
531,-6.8886666298,116.42933654790001
532,-6.837500095399999,116.45216369629999
533,-6.7368330956,116.48999786379999
534,-6.4510002136,116.61399841309999
535,-6.1774997711,116.73815917969999
536,-6.0411667824,116.7819976807
537,-6.114500045800001,116.75533294680001
538,-6.122499942799998,116.75233459469999
539,-6.163166522999999,116.7368240356
540,-6.242499828300001,116.7031707764
541,-6.392666816699999,116.6416702271
542,-6.486666679400001,116.60083007809999
543,-6.4906668663,116.5989990234
544,-7.4221668243,116.2016677856
545,-7.484833240499999,116.1691741943
546,-7.491000175499999,116.16584014889999
547,-7.496833324400001,116.1626663208
548,-7.5411667824,116.1385040283
549,-7.5879998207,116.11317443850001
550,-7.6186666489,116.096824646
551,-7.645500183099999,116.0823364258
552,-7.6506667137,116.0796661377
553,-7.725500106799999,116.0358428955
554,-7.7873334885,116.0068283081
555,-7.931499958,115.9623336792
556,-8.0976667404,115.9041595459
557,-8.5248336792,115.7556686401
558,-8.6005001068,115.735496521
559,-8.601833343500001,115.73517608639999
560,-8.603333473200001,115.734664917
561,-8.7916669846,115.6766662598
562,-8.8470001221,115.61717224120001
563,-8.848500251799999,115.6151733398
564,-8.8501663208,115.612663269
565,-8.8531665802,115.6083297729
566,-8.853333473200001,115.60816192629999
567,-8.853333473200001,115.60800170899999
568,-8.8535003662,115.6066665649
569,-8.8535003662,115.6060028076
570,-8.7466669083,115.2101593018
571,-8.7466669083,115.2101593018
572,-8.7466669083,115.2101593018
573,-8.7466669083,115.2101593018
574,-8.7466669083,115.2101593018
575,-8.7466669083,115.2101593018
576,-8.7466669083,115.2101593018
577,-8.7466669083,115.2101593018
578,-8.7466669083,115.2101593018
579,-8.7466669083,115.2101593018
580,-8.7466669083,115.2101593018
581,-8.7466669083,115.2101593018
582,-8.7466669083,115.2101593018
583,-8.7466669083,115.2101593018
584,-8.7466669083,115.2101593018
585,-8.7466669083,115.2101593018
586,-8.7466669083,115.2101593018
587,-8.7466669083,115.2101593018
588,-8.7466669083,115.2103347778
589,-8.7466669083,115.2101593018
590,-8.7466669083,115.2101593018
591,-8.7466669083,115.2101593018
592,-8.7466669083,115.2101593018
593,-8.7466669083,115.2101593018
594,-8.7466669083,115.2101593018
595,-8.7466669083,115.2101593018
596,-8.7466669083,115.2101593018
597,-8.7466812134,115.2101745605
598,-8.7466669083,115.2101593018
599,-8.7466669083,115.2101593018
600,-8.7466669083,115.2101593018
601,-8.7466669083,115.2101593018
602,-8.7466669083,115.2101593018
603,-8.7466669083,115.2101593018
604,-8.7466669083,115.2101593018
605,-8.7466669083,115.2101593018
606,-8.7466669083,115.2101593018
607,-8.7466669083,115.2101593018
608,-8.7466669083,115.2101593018
609,-8.7466669083,115.2101593018
610,-8.7466669083,115.2101593018
611,-8.7466669083,115.2101593018
612,-8.7466669083,115.2103347778
613,-8.7466669083,115.2101593018
614,-8.7466669083,115.2101593018
615,-8.7466669083,115.2101593018
616,-8.7466669083,115.2101593018
617,-8.748147964500001,115.21229553219999
618,-8.7554998398,115.2338409424
619,-8.7537345886,115.266746521
620,-8.7898330688,115.2866668701
621,-8.8276662827,115.3008270264
622,-9.005833625800001,115.25415802
623,-9.071000099199999,115.14566802979999
624,-9.1048336029,115.09100341799999
625,-9.1350002289,115.0421600342
626,-9.1686668396,114.9883346558
627,-9.1905002594,114.9531707764
628,-9.2303333282,114.88999938959999
629,-9.2323331833,114.88682556149999
630,-9.235833168,114.8814926147
631,-9.2636671066,114.83666992190001
632,-9.2666664124,114.8320007324
633,-9.2845001221,114.8030014038
634,-9.2948331833,114.7863311768
635,-9.318333625800001,114.7480010986
636,-9.3293333054,114.7300033569
637,-9.358499527000001,114.6831741333
638,-9.362833023099999,114.67616271969999
639,-9.3774995804,114.65299987790002
640,-9.3811664581,114.64700317379999
641,-9.3815002441,114.64666748049999
642,-9.3821668625,114.64566802979999
643,-9.3830003738,114.6443328857
644,-9.3833332062,114.6438369751
645,-9.385833740199999,114.6398391724
646,-9.3870000839,114.6380004883
647,-9.3935003281,114.6278381348
648,-9.4276666641,114.5733337402
649,-9.501333236699999,114.4345092773
650,-9.5214996338,114.3971710205
651,-9.5221662521,114.3958435059
652,-9.5226669312,114.39482879639999
653,-9.5229997635,114.3943328857
654,-9.5241670609,114.3921585083
655,-9.6400003433,114.17266845700001
656,-9.901499748200001,113.56433105469999
657,-9.9145002365,113.49949646
658,-9.928999900800001,113.42700195309999
659,-9.9301662445,113.42149353030001
660,-9.9350004196,113.39700317379999
661,-9.935333252000001,113.3951721191
662,-9.9386663437,113.3778381348
663,-9.9421663284,113.3591766357
664,-9.9545001984,113.2941589355
665,-9.9546670914,113.29349517819999
666,-9.968000412,113.22666931149999
667,-9.970333099400001,113.21600341799999
668,-9.984167099,113.1493301392
669,-9.9968338013,113.0743331909
670,-10.0083332062,112.94966888430001
671,-9.9198331833,111.8385009766
672,-9.919333457899999,111.8353347778
673,-9.919333457899999,111.83466339110001
674,-9.9191665649,111.8335037231
675,-9.9189996719,111.8324966431
676,-9.9176664352,111.82250213620001
677,-9.7924995422,110.5824966431
678,-9.7814998627,110.438331604
679,-9.7766666412,110.3779983521
680,-9.7706670761,110.3008346558
681,-9.768166542100001,110.2611694336
682,-9.7678337097,110.2543334961
683,-9.7633333206,110.1715011597
684,-9.7626667023,110.1586685181
685,-9.7606668472,110.1113357544
686,-9.7600002289,110.0985031128
687,-9.7574996948,110.0521697998
688,-9.7568330765,110.04133605959998
689,-9.7526664734,109.9729995728
690,-9.751832962,109.95816802979999
691,-9.7446670532,109.8574981689
692,-9.7445001602,109.8558349609
693,-9.7445001602,109.8541641235
694,-9.7443332672,109.8523330688
695,-9.7233333588,109.5510025024
696,-9.6949996948,109.2170028687
697,-9.6660003662,108.8239974976
698,-9.6638336182,108.7868347168
699,-9.6601667404,108.7139968872
700,-9.657500267,108.65166473389999
701,-9.6533336639,108.57083129879999
702,-9.6501665115,108.5084991455
703,-9.6485004425,108.47833251950001
704,-9.6478328705,108.4661636353
705,-9.6459999084,108.43383026120001
706,-9.642999649,108.36683654790001
707,-9.639166832,108.29699707030001
708,-9.638833046,108.29049682620001
709,-9.6333332062,108.2239990234
710,-9.6261663437,108.1435012817
711,-9.622833252000001,108.1136703491
712,-9.6180000305,108.06600189209999
713,-9.5063333511,107.06066894530001
714,-9.5063333511,107.060333252
715,-9.4930000305,106.74066925049999
716,-9.4930000305,106.7401657104
717,-9.4930000305,106.7396697998
718,-9.4930000305,106.73899841309999
719,-9.4928331375,106.73500061040001
720,-9.4141664505,105.49183654790001
721,-9.397500038099999,105.3636703491
722,-9.391500472999999,105.3126678467
723,-9.389166832,105.2914962769
724,-9.3839998245,105.2453308105
725,-9.3816671371,105.22233581540002
726,-9.3754997253,105.1618347168
727,-9.3745002747,105.15350341799999
728,-9.3695001602,105.1023330688
729,-9.3688335419,105.09349823
730,-9.3686666489,105.09183502200001
731,-9.3683328629,105.0903320312
732,-9.3681669235,105.08799743649999
733,-9.3625001907,105.02899932860001
734,-9.3614997864,105.017829895
735,-9.3398332596,104.7778320312
736,-9.3396663666,104.7764968872
737,-9.3396663666,104.7760009766
738,-9.3396663666,104.77549743649999
739,-9.3395004272,104.7750015259
740,-9.3385000229,104.763999939
741,-9.3088331223,104.4564971924
742,-9.2598333359,103.8958358765
743,-9.2580003738,103.86533355709999
744,-9.2559995651,103.8306655884
745,-9.2516670227,103.7613296509
746,-9.251333236699999,103.75416564940001
747,-9.2476663589,103.6941680908
748,-9.2475004196,103.6930007935
749,-9.2379999161,103.5558319092
750,-9.2373332977,103.54783630370001
751,-9.236166954,103.5319976807
752,-9.2331666946,103.4893341064
753,-9.228666305499999,103.41566467290001
754,-9.228666305499999,103.4146652222
755,-9.2285003662,103.4134979248
756,-9.233833313,103.3485031128
757,-9.2343330383,103.3446655273
758,-9.2418336868,103.2808303833
759,-9.353333473200001,102.0988311768
760,-9.3535003662,102.09600067139999
761,-9.353666305499999,102.0941696167
762,-9.353666305499999,102.0936660767
763,-9.353666305499999,102.0920028687
764,-9.3538331985,102.09083557129999
765,-9.3540000916,102.0889968872
766,-9.3540000916,102.0886688232
767,-9.3548336029,102.0719985962
768,-9.4368333817,100.7411651611
769,-9.441833496100001,100.6651687622
770,-9.442500114400001,100.6555023193
771,-9.4469995499,100.59049987790002
772,-9.451833725,100.5210037231
773,-9.4298334122,100.4653320312
774,-9.4166669846,100.4294967651
775,-9.419500351,100.41083526610001
776,-9.42116642,100.39800262450001
777,-9.423333168,100.3730010986
778,-9.4243335724,100.36066436770001
779,-9.4243335724,100.36016845700001
780,-9.425666809099999,100.3450012207
781,-9.4305000305,100.2851638794
782,-9.4315004349,100.2723312378
783,-9.4358329773,100.21166992190001
784,-9.440333366399999,100.1528320312
785,-9.4405002594,100.1506652832
786,-9.4406661987,100.1500015259
787,-9.4406661987,100.1496658325
788,-9.4406661987,100.1490020752
789,-9.4406661987,100.1484985352
790,-9.4408330917,100.14749908450001
791,-9.4408330917,100.14683532709999
792,-9.4409999847,100.1463317871
793,-9.4409999847,100.1458358765
794,-9.4413337708,100.1408309937
795,-9.501333236699999,99.4921646118
796,-9.5391664505,99.09733581540002
797,-9.539333343500001,99.0963363647
798,-9.5453329086,99.03350067139999
799,-9.546500206000001,99.02033233639999
800,-9.5478334427,99.0066680908
801,-9.5491666794,98.9940032959
802,-9.5579996109,98.9010009766
